4,0,0.038356431778255
4,1,0.145032207690806
4,2,0.26117509271911
4,3,0.371266835838376
4,4,0.459886785086863
4,5,0.529962912356041
4,6,0.591157524887761
4,7,0.637614678899083
4,8,0.680948662892836
4,9,0.71549873121218
4,10,0.743216865118095
4,11,0.765274253367168
4,12,0.784989264103065
4,13,0.801776302947492
4,14,0.817880148350576
4,15,0.830860823736092
4,16,0.842084715986727
4,17,0.850087839156744
4,18,0.859359750146399
4,19,0.866777278938122
4,20,0.873511614288503
4,21,0.880148350575835
4,22,0.885809096232676
4,23,0.890005855943783
4,24,0.893324224087449
4,25,0.896935389420262
4,26,0.900351356626976
4,27,0.904450517275034
4,28,0.906500097599063
4,29,0.90874487604919
4,30,0.911184852625415
4,31,0.913039234823346
4,32,0.915088815147375
4,33,0.916064805777865
4,34,0.916943197345305
4,35,0.917528791723599
4,36,0.919285574858481
4,37,0.919968768299824
4,38,0.920847159867265
4,39,0.921432754245559
4,40,0.922311145813
4,41,0.923189537380441
4,42,0.92426312707398
4,43,0.924653523326176
4,44,0.925043919578372
4,45,0.925727113019715
4,46,0.926507905524107
4,47,0.927483896154597
4,48,0.927971891469842
4,49,0.92816708959594
4,50,0.928752683974234
4,51,0.929240679289479
4,52,0.929338278352528
4,53,0.929923872730822
4,54,0.930509467109116
4,55,0.931192660550459
4,56,0.931680655865704
4,57,0.932266250243998
4,58,0.932949443685341
4,59,0.933242240874488
4,60,0.933632637126684
4,61,0.933730236189733
4,62,0.934315830568027
4,63,0.934803825883271
4,64,0.935389420261565
4,65,0.935584618387663
4,66,0.936072613702909
4,67,0.936267811829006
4,68,0.936951005270349
4,69,0.937243802459496
4,70,0.937634198711692
4,71,0.937926995900839
4,72,0.938317392153035
4,73,0.938610189342182
4,74,0.939195783720476
4,75,0.939586179972672
4,76,0.939878977161819
4,77,0.940366972477064
4,78,0.940854967792309
4,79,0.941440562170603
4,80,0.94173335935975
4,81,0.942611750927191
4,82,0.943099746242436
4,83,0.94368534062073
4,84,0.944368534062073
4,85,0.944856529377318
4,86,0.945246925629514
4,87,0.946125317196955
4,88,0.946808510638298
4,89,0.947198906890494
4,90,0.947979699394886
4,91,0.948370095647082
4,92,0.948760491899278
4,93,0.949053289088425
4,94,0.949638883466719
4,95,0.950224477845013
4,96,0.95051727503416
4,97,0.950712473160258
4,98,0.951102869412454
4,99,0.95149326566465
4,100,0.951688463790748
4,101,0.952078860042944
4,102,0.952371657232091
4,103,0.952859652547336
4,104,0.953542845988679
4,105,0.954030841303923
4,106,0.954714034745266
4,107,0.955104430997462
4,108,0.955397228186609
4,109,0.955494827249658
4,110,0.956080421627952
4,111,0.956470817880148
4,112,0.957056412258442
4,113,0.957934803825883
4,114,0.95822760101503
4,115,0.958422799141128
4,116,0.958910794456373
4,117,0.959398789771618
4,118,0.959496388834667
4,119,0.959691586960765
4,120,0.959984384149912
4,121,0.960374780402108
4,122,0.960765176654304
4,123,0.960960374780402
4,124,0.961643568221745
4,125,0.961936365410892
4,126,0.962229162600039
4,127,0.962912356041382
4,128,0.963302752293578
4,129,0.963693148545774
4,130,0.963790747608823
4,131,0.964181143861019
4,132,0.964473941050166
4,133,0.964766738239313
4,134,0.96505953542846
4,135,0.965645129806754
4,136,0.965937926995901
4,137,0.966230724185048
4,138,0.966621120437244
4,139,0.967401912941636
4,140,0.967889908256881
4,141,0.968085106382979
4,142,0.968280304509077
4,143,0.968768299824322
4,144,0.968865898887371
4,145,0.969451493265665
4,146,0.969646691391763
4,147,0.969841889517861
4,148,0.970134686707008
4,149,0.970232285770057
4,150,0.970427483896155
4,151,0.970525082959204
4,152,0.971013078274449
4,153,0.971208276400547
4,154,0.971598672652743
4,155,0.971989068904939
4,156,0.972379465157134
4,157,0.972574663283232
4,158,0.972574663283232
4,159,0.972965059535428
4,160,0.973355455787624
4,161,0.973550653913722
4,162,0.97374585203982
4,163,0.974038649228967
4,164,0.974331446418114
4,165,0.974429045481163
4,166,0.974429045481163
4,167,0.974526644544212
4,168,0.974624243607261
4,169,0.974819441733359
4,170,0.975112238922506
4,171,0.975112238922506
4,172,0.975307437048604
4,173,0.975502635174702
4,174,0.975795432363849
4,175,0.975990630489947
4,176,0.976088229552996
4,177,0.976088229552996
4,178,0.97667382393129
4,179,0.976771422994339
4,180,0.977161819246535
4,181,0.977357017372633
4,182,0.977357017372633
4,183,0.97764981456178
4,184,0.978040210813976
4,185,0.978235408940074
4,186,0.978430607066172
4,187,0.978723404255319
4,188,0.979113800507515
4,189,0.979113800507515
4,190,0.979211399570564
4,191,0.979699394885809
4,192,0.979796993948858
4,193,0.979992192074956
4,194,0.980089791138005
4,195,0.980480187390201
4,196,0.980675385516299
4,197,0.980968182705446
4,198,0.981260979894593
4,199,0.98155377708374
4,200,0.981944173335936
4,201,0.982432168651181
4,202,0.982627366777279
4,203,0.983017763029475
4,204,0.983408159281671
4,205,0.983603357407769
4,206,0.983798555533867
4,207,0.983896154596916
4,208,0.984091352723014
4,209,0.984286550849112
4,210,0.984676947101308
4,211,0.984872145227406
4,212,0.985164942416553
4,213,0.985555338668749
4,214,0.985652937731798
4,215,0.985848135857896
4,216,0.986140933047043
4,217,0.986336131173141
4,218,0.986531329299239
4,219,0.986726527425337
4,220,0.986921725551435
4,221,0.987116923677533
4,222,0.987214522740582
4,223,0.98740972086668
4,224,0.98740972086668
4,225,0.98740972086668
4,226,0.987604918992778
4,227,0.987702518055827
4,228,0.987702518055827
4,229,0.987995315244974
4,230,0.987995315244974
4,231,0.988288112434121
4,232,0.98838571149717
4,233,0.988971305875464
4,234,0.98936170212766
4,235,0.98936170212766
4,236,0.98936170212766
4,237,0.98936170212766
4,238,0.989556900253758
4,239,0.989849697442905
4,240,0.989849697442905
4,241,0.989947296505954
4,242,0.99033769275815
4,243,0.990435291821198
4,244,0.990532890884248
4,245,0.990728089010345
4,246,0.990825688073395
4,247,0.990923287136444
4,248,0.990923287136444
4,249,0.990923287136444
4,250,0.991020886199492
4,251,0.991313683388639
4,252,0.991508881514737
4,253,0.991606480577786
4,254,0.991899277766933
4,255,0.991899277766933
4,256,0.99219207495608
4,257,0.992387273082178
4,258,0.992484872145227
4,259,0.992582471208276
4,260,0.992582471208276
4,261,0.992777669334374
4,262,0.992777669334374
4,263,0.992777669334374
4,264,0.992972867460472
4,265,0.99316806558657
4,266,0.99316806558657
4,267,0.99316806558657
4,268,0.993265664649619
4,269,0.993265664649619
4,270,0.993460862775717
4,271,0.993460862775717
4,272,0.993656060901815
4,273,0.993753659964864
4,274,0.993948858090962
4,275,0.993948858090962
4,276,0.993948858090962
4,277,0.99414405621706
4,278,0.99414405621706
4,279,0.994241655280109
4,280,0.994339254343158
4,281,0.994436853406207
4,282,0.994436853406207
4,283,0.994436853406207
4,284,0.994436853406207
4,285,0.994436853406207
4,286,0.994436853406207
4,287,0.994534452469256
4,288,0.994534452469256
4,289,0.994534452469256
4,290,0.994632051532305
4,291,0.994729650595354
4,292,0.994924848721452
4,293,0.995022447784501
4,294,0.995022447784501
4,295,0.995022447784501
4,296,0.99512004684755
4,297,0.99512004684755
4,298,0.995217645910599
4,299,0.995217645910599
4,300,0.995510443099746
